input_text,target_text
It's great to be here.,Burada olmak harika.
It's great to see you.,Seni görmek harika.
It's hard to describe.,Tarif etmek zor.
It's hard to remember.,Hatırlaması zor.
It's hot in this room.,Bu odada hava sıcak.
It's important to Tom.,Bu Tom için önemlidir.
It's incomprehensible.,Bu anlaşılmaz.
It's insanely complex.,"O, inanılmaz derecede karmaşık."
"It's ironic, isn't it?","Bu ironik, değil mi?"
It's just a bad dream.,Sadece kötü bir rüya.
It's just a formality.,O sadece bir formalite.
It's just another day.,O sadece bir başka gün.
It's just so exciting.,Gerçekten çok heyecan verici.
It's just that simple.,Bu sadece bu kadar basit.
It's like a bad dream.,Kötü bir rüya gibi.
It's likely a mistake.,O muhtemelen bir hata.
It's likely to happen.,Bu muhtemelen olacak.
It's matter of choice.,Bu seçim meselesi.
It's midnight already.,Zaten gece yarısı.
It's more than enough.,"Bu, yeterli miktardan daha fazla"
It's my biggest dream.,Bu benim en büyük hayalim.
It's my favorite food.,Bu benim favori yiyeceğim.
It's my favorite song.,Bu benim en sevdiğim şarkı.
It's my full-time job.,Bu benim tam-zamanlı işim.
"It's my job, you know.","Bu benim işim, biliyorsun."
It's nearly lunchtime.,Neredeyse öğle vakti.
It's nice meeting you.,Seninle tanıştığıma memnun oldum.
It's nice meeting you.,Seninle tanışmak hoştu.
It's nice to be alone.,Yalnız olmak güzel.
It's nice to meet you.,Tanıştığımıza memnun oldum.
It's not a conspiracy.,Bu bir komplo değil.
It's not a fair fight.,Bu adil bir dövüş değil.
It's not a pipe dream.,Bu boş hayal değil.
It's not all that bad.,O kadar kötü değil.
It's not an easy call.,Bu kolay bir çağrı değil.
It's not an easy task.,Bu kolay bir görev değil.
It's not an emergency.,Acil bir durum değil.
It's not finished yet.,Henüz bitmiş değil.
It's not for everyone.,Bu herkes için değil.
It's not going happen.,O olmayacak.
It's not going happen.,O meydana gelmeyecek.
It's not hard to find.,Bulması zor değil.
It's not how it seems.,Göründüğü gibi değil.
It's not just a guess.,Bu sadece bir tahmin değil.
It's not looking good.,İyi görünmüyor.
It's not quite enough.,Bu oldukça yeterli değil.
It's not quite normal.,Bu oldukça normal değil.
It's not so hot today.,Bugün çok sıcak değil.
It's not that bad yet.,Henüz o kadar da kötü değil.
It's not that strange.,O kadar da tuhaf değil.
It's not true anymore.,Artık doğru değil.
It's not very durable.,Çok dayanıklı değil.
It's not what we want.,İstediğimiz bu değil.
It's not why I'm here.,Burada olmamın nedeni budur.
It's not your problem.,Bu senin sorunun değil.
It's nothing personal.,Kişisel bir şey değil.
It's now dark outside.,Artık dışarısı karanlık.
It's now ready to use.,Bu şimdi kullanmaya hazır.
It's obviously a typo.,Belli ki bir yazım hatası var.
It's obviously broken.,O belli ki bozuk.
It's obviously ruined.,O açıkça mahvoldu.
It's of no importance.,Bu önemli değil.
It's on your schedule.,Bu sizin programınızda.
It's one of our rules.,Bu bizim kurallardan biri.
It's our duty to help.,Yardımcı olmak bizim görevimizdir.
It's out of our hands.,O bizim kontrolümüzde değil.
It's perfectly normal.,Bu tamamen normal.
It's popular in China.,"Bu, Çin'de popülerdir."
It's pretty expensive.,Bu oldukça pahalı.
It's pretty hot today.,Hava bugün oldukça sıcak.
It's probably a virus.,Muhtemelen bir virüs.
It's probably haunted.,O muhtemelen perili.
It's probably nothing.,O muhtemelen hiçbir şey değil.
It's probably nothing.,Muhtemelen önemli bir şey değil.
It's probably nothing.,Mühim bir şey değildir muhtemelen.
It's probably raining.,Muhtemelen yağmur yağıyor.
It's probably the flu.,Bu muhtemelen grip.
It's public knowledge.,Bu kamu bilgisi.
It's quite refreshing.,O oldukça ferahlatıcı.
It's quite remarkable.,O oldukça dikkat çekici.
It's quite warm today.,Bugün oldukça sıcak.
It's really beautiful.,O gerçekten güzel.
It's really cold here.,Burası gerçekten soğuk.
It's really confusing.,Bu gerçekten kafa karıştırıcı.
It's really cool here.,Burada hava gerçekten serin.
It's really dangerous.,Bu gerçekten tehlikeli.
It's really happening.,O gerçekten oluyor.
It's really hot there.,Hava orada gerçekten çok sıcak.
It's really hot today.,Bugün hava gerçekten sıcak.
It's really important.,O gerçekten önemli.
It's really stressful.,Bu gerçekten stresli.
It's really up to you.,Bu gerçekten size kalmış .
It's really very easy.,Gerçekten çok kolay.
It's really very good.,O gerçekten çok iyi.
It's relatively early.,Nispeten erken.
It's self-explanatory.,Bu aşikar.
"It's simple, you know.","Bu basit, biliyorsun."
It's simply beautiful.,Bu sadece güzel.
It's snowing in Paris.,Paris'te kar yağıyor.
It's so different now.,O şimdi çok farklı.
It's starting to rain.,Yağmur yağmaya başlıyor.
It's starting to snow.,Kar yağmaya başlıyor.
It's starting to work.,Çalışmaya başlıyor.
It's still a bad idea.,Bu hâlâ kötü bir fikir.
It's still a big risk.,O hâlâ büyük bir risk.
It's the perfect size.,Bu mükemmel bir beden ölçüsü.
It's time for a break.,Mola zamanı.
It's time for bed now.,Şimdi yatma zamanı.
It's time to be going.,Gitme zamanı.
It's time to have fun.,Eğlenme zamanı.
It's too early to say.,Söylemek için çok erken.
It's too late for Tom.,Tom için çok geç.
It's too late for him.,Onun için çok geç.
It's too late for you.,Senin için çok geç.
It's too overwhelming.,O çok ezici.
It's too soon to tell.,Bunu söylemek için çok erken.
It's too spicy for me.,Benim için fazla baharatlı.
It's too warm in here.,Burada hava çok sıcak.
It's totally my fault.,Bu tamamen benim hatam.
It's tough to explain.,Bunu açıklamak zor.
It's up to you and me.,Bu sana ve bana kalmış.
It's useless to argue.,Tartışmak faydasız.
It's very complicated.,Bu çok karışık.
It's very distracting.,Bu çok dikkat dağıtıcı.
It's very easy to use.,Bunu kullanması çok kolay.
It's very frustrating.,Bu çok sinir bozucu.
It's very hot in here.,Burada hava çok sıcak.
It's very interesting.,Bu çok ilginç.
It's very kind of you.,Çok naziksiniz.
It's very nice of you.,Çok naziksiniz.
It's what I'm used to.,Ben buna alışığım.
It's what I'm used to.,Bu alışık olduğum bir şeydir.
It's what I'm used to.,Ben alışığım buna.
It's what we expected.,Beklediğimiz budur.
It's what you deserve.,Hak ettiğin budur.
"It's your choice, Tom.","Bu senin tercihin, Tom."
It's your last chance.,Senin son şansın.
It's your only chance.,Bu senin tek şansın.
It's your only choice.,Bu senin tek seçimin.
It's your problem now.,Artık senin sorunun.
It's your problem now.,Bu artık senin sorunun.
It's your special day.,Bugün özel günün.
It's your turn to pay.,Ödeme sırası sende.
Its origin is unclear.,Onun kökeni belirsizdir.
Its origin is unknown.,Onun orijini bilinmez.
Jesus was a carpenter.,İsa bir marangozdu.
Jupiter is very large.,Jüpiter çok büyüktür.
"Just a minute, please.","Bir dakika, lütfen."
"Just a moment, please.","Bir saniye, lütfen."
Just apologize to Tom.,Sadece Tom'a özür dile.
Just ask Tom about it.,Sadece Tom'a onun hakkında sor.
Just breathe normally.,Sadece normal olarak nefes al.
Just do as I tell you.,Sadece sana söylediğim gibi yap.
Just do what Tom says.,Sadece Tom'un söylediğini yap.
Just do what you want.,Sadece istediğini yap.
"Just do your best, OK?",Sadece elinden geleni yap.
Just don't go outside.,Sadece dışarıya gitme.
Just explain it to me.,Sadece onu bana açıkla.
Just follow procedure.,Sadece prosedürü izle.
Just get back to work.,Sadece işe geri dön.
Just get out of there.,Sadece oradan çık.
Just give it a chance.,Sadece ona bir şans ver.
Just give it a minute.,Sadece ona bir dakika ver.
Just give me 48 hours.,Bana yalnızca 48 saat ver.
Just give me a chance.,Sadece bana bir şans ver.
Just give me a minute.,Sadece bana bir dakika ver.
Just give me a second.,Sadece bana bir saniye ver.
Just give me my money.,Sadece bana paramı ver.
Just give me your gun.,Sadece bana silahını ver.
Just give us a chance.,Sadece bize bir şans verin.
Just give us a minute.,Sadece bize bir dakika ver.
Just give us a second.,Sadece bize bir saniye ver.
Just go back to sleep.,Sadece geri uyumaya git.
Just hold on a second.,Sadece bir saniye bekle.
Just how rich are you?,Ne kadar zenginsin?
Just leave it with me.,Sadece onu benimle bırakın.
Just leave that there.,Sadece bunu oraya bırak.
Just leave them there.,Sadece onları orada bırakın.
Just let the woman go.,Sadece kadının gitmesine izin ver.
Just look at all this.,Sadece bunun tamamına bak.
Just look at yourself.,Sadece kendine bak.
"Just one more, please.","Sadece bir tane daha, lütfen."
Just put it on my tab.,Sadece onu benim hesabıma yazın.
Just sit down and eat.,Sadece otur ve ye.
Just stay out of this.,Sadece bundan uzak kal.
Just stay right there.,Sadece tam orada kal.
Just tell me her name.,Sadece bana onun adını söyle.
Just try to keep calm.,Sadece sakin kalmaya çalış.
Just try to stay calm.,Sadece sakin kalmaya çalış.
Just turn this handle.,Sadece bu kolu çevirin.
Just use mine for now.,Şimdilik sadece benimkini kullan.
Just wait for us here.,Sadece bizi burada bekle.
Just watch and listen.,Sadece izle ve dinle.
Just what do you mean?,Sadece ne demek istiyorsun?
Just you wait and see.,Sadece bekle ve gör.
Keep Tom away from me.,Tom'u benden uzak tutun.
Keep Tom away from us.,Tom'u bizden uzak tut.
Keep in touch with me.,Benimle iletişimi koparmayın.
"Keep in touch, please.","İletişimi koparma, lütfen."
"Keep it together, Tom.","Onu bir arada tut, Tom."
Keep next Sunday free.,Önümüzdeki Pazar gününü boş tutun.
Keep out of Tom's way.,Tom'un yolundan uzak dur.
Keep that to yourself.,Onu kendine sakla.
Keep the kids indoors.,Çocukları içeride tutun.
Keep the toilet clean.,Tuvaleti temiz tutun.
Keep the windows open.,Pencereleri açık tutun.
Keep this to yourself.,Bunu kendine sakla.
Keep up the good work!,"İyi iş çıkarıyorsun, aynen devam!"
Keep up the good work.,"Aferin, böyle devam et."
Keep your eyes closed.,Gözlerinizi kapalı tutun.
Keep your eyes peeled!,Gözlerini dört aç!
Keep your eyes peeled!,Çok dikkatli ol!
Keep your hands clean.,Ellerini temiz tut.
Keep your hands still.,Ellerinizi hareketsiz tutun.
Keep your shoes clean.,Ayakkabılarını temiz tut.
Kids do stupid things.,Çocuklar aptalca şeyler yaparlar.
Knock before entering.,Girmeden önce kapıyı çal.
Last night I threw up.,Dün gece kustum.
Last night went great.,Dün gece harikaydı.
Last night went great.,Dün gece harika gitti.
Last summer was awful.,Geçen yaz çok kötüydü.
Last year was torture.,Geçen yıl işkenceydi.
Lawyers are all liars.,Avukatların hepsi yalancıdır.
Lay down on the couch.,Kanapeye uzan.
Lay this aside for me.,Bunu benim için bir yana koy.
Lead is a toxic metal.,Kurşun toksik bir metaldir.
Learn these sentences.,Bu cümleleri öğren.
Learn those sentences.,Şu cümleleri öğrenin.
Leave Tom out of this.,Tom'u bunun dışında bırak.
Leave it off the list.,Onu listeden kaldırın.
Leave my camera alone.,Benim kameramı yalnız bırakın.
Leave my family alone.,Ailemi yalnız bırak.
Leave my things alone.,Eşyalarıma dokunmayın.
"Leave this to me, Tom.","Bunu bana bırak, Tom."
Leave with me tonight.,Bu gece benimle kal.
Let Tom get some rest.,Tom biraz dinlensin.
Let Tom have his turn.,Tom sırasını alsın.
Let Tom have some fun.,Tom'un biraz eğlenmesine izin ver.
Let go or I'll scream.,Bırak yoksa bağıracağım.
Let in some fresh air.,Biraz temiz hava girsin.
Let me argue the case.,Davayı ben tartışayım.
Let me ask a question.,Bir soru sormama izin ver.
Let me buy you a beer.,Sana bir bira alayım.
Let me buy you a beer.,Sana bir bira ısmarlayayım.
Let me buy you dinner.,Sana akşam yemeği ısmarlayayım
Let me call my lawyer.,Avukatımı aramama izin ver.
Let me carry your bag.,Çantanızı taşıyayım.
Let me dance with you.,Seninle dans etmeme izin ver.
Let me deal with this.,Bununla ilgilenmeme izin ver.
Let me do that myself.,Bırak bunu kendim yapayım.
Let me do the cooking.,Yemeği ben pişireyim.
Let me do the talking.,Konuşmama izin ver.
Let me drive you home.,Sen eve götüreyim.
Let me explain myself.,Kendimi anlatmama izin ver.
Let me explain myself.,Kendimi anlatayım.
Let me fix the switch.,Anahtarı onarayım.
Let me get it for you.,Onu senin için alayım.
Let me get you a beer.,Sana bir bira getireyim.
Let me give it a shot.,Bir deneyeyim.
Let me give you a hug.,Dur sana bir sarılayım.
Let me give you a hug.,Sana sarılmama izin ver.
Let me go talk to Tom.,Tom'la konuşmaya gideyim.
"Let me handle Tom, OK?","Tom'un üstesinden gelmeme izin ver, tamam mı?"
Let me help with that.,Benim onunla yardım etmeme izin ver.
Let me hold your hand.,Elini tutmama izin ver.
Let me read your palm.,Avuç içini okuyayım.
Let me say that again.,Onu tekrar söyleyeyim.
Let me see you eat it.,Onu yediğini görmeme izin ver.
Let me see your hands.,Ellerini göreyim.
Let me see your notes.,Notlarınızı göreyim.
Let me show it to you.,Onu sana göstermeme izin ver.
Let me take the wheel.,Ben süreyim.
Let me take the wheel.,Direksiyon bende.
Let me take your coat.,Senin ceketini alayım.
Let me think a minute.,Bir dakika düşünmeme izin ver.
Let me think about it.,Bu konuda düşünmeme izin ver.
Let me try that again.,Onu tekrar deneyeyim.
Let me try to explain.,Açıklamaya çalışayım.
Let sleeping dogs lie.,Her şeyi oluruna bırak.
Let some fresh air in.,İçeriye biraz temiz hava girsin.
Let that be a warning.,Bu bir uyarı olsun.
Let the bird fly away.,Kuşun uçmasına izin ver.
Let the children play.,Çocukların oynamasına izin ver.
Let the kids have fun.,Çocukların eğlenmesine izin verin.
Let the pigs eat that.,Domuzların onu yemesine izin ver.
Let the weekend begin.,Hafta sonu başlasın.
Let them do their job.,Bırak da işlerini yapsınlar.
Let us help ourselves.,Kendimize yardım edelim.
Let well enough alone.,Hiç karışma.
Let well enough alone.,Fazla kurcalama.
Let yourself be happy.,Kendinizi mutlu edin.
Let's all go home now.,Şimdi hepimiz eve gidelim.
Let's all go to Tom's.,Hepimiz Tom'un evine gidelim.
Let's all go together.,Hep birlikte gidelim.
Let's all have supper.,Hepimiz akşam yemeği yiyelim.
Let's all settle down.,Hepimiz yerleşiriz.
Let's ask the teacher.,Öğretmene soralım.
Let's begin with soup.,Çorba ile başlayalım.
Let's break for lunch.,Öğle yemeği için mola verelim.
Let's build something.,Bir şey inşa edelim.
Let's buy Tom a drink.,Tom'a bir içki alalım.
Let's call him Snoopy.,Ona Snoopy diyelim.
Let's call it a night.,Hadi onu bir gece çağıralım.
Let's call the police.,Polisi arayalım.
Let's clean the house.,Evi temizleyelim.
Let's clear this area.,Bu bölgeyi temizleyelim.
Let's compare the two.,İkisini karşılaştıralım.
"Let's dance, shall we?","Dans edelim, ne dersin?"
Let's do it ourselves.,Biz bunu kendimiz yapalım.
Let's do it right now.,Onu hemen şimdi yapalım.
Let's do that instead.,Onun yerine bunu yapalım.
Let's do that tonight.,Bunu bu gece yapalım.
Let's drink some beer.,Biraz bira içelim.
Let's eat out tonight.,Bu gece dışarıda yiyelim.
Let's end this debate.,Bu tartışmayı bitirelim.
Let's enjoy ourselves.,Keyfimize bakalım.
Let's escape together.,Birlikte kaçalım.
Let's figure this out.,Bunu çözelim.
Let's find the others.,Diğerlerini bulalım.
"Let's forget this, OK?","Bunu unutalım, tamam mı?"
Let's get back inside.,İçeriye geri dönelim.
Let's get off the bus.,Otobüsten inelim.
Let's get out of here.,Buradan çıkalım.
Let's get ready to go.,Gitmek için hazırlanalım.
Let's get rid of that.,Ondan kurtulalım.
Let's get rid of this.,Bundan kurtulalım.
Let's get some coffee.,Biraz kahve içelim.
"Let's get started, OK?","Başlayalım, değil mi?"
Let's get to work now.,Artık çalışmaya başlayalım.
Let's give Tom a hand.,Tom'a yardım edelim.
Let's give Tom a lift.,Tom'u arabayla götürelim.
Let's give it a whirl.,Deneyelim.
Let's give that a try.,Onu deneyelim.
Let's go and find Tom.,Hadi gidelim ve Tom'u bulalım.
Let's go and sit down.,Gidelim ve oturalım.
Let's go check on Tom.,Tom'u kontrol etmeye gidelim.
Let's go eat together.,Birlikte yemek yiyelim.
Let's go for a coffee.,Bir kahve içelim.
Let's go get a burger.,Bir hamburger almaya gidelim.
Let's go have a drink.,İçki içmeye gidelim.
"Let's go home, please.","Eve gidelim, lütfen."
Let's go in my office.,Benim ofisime girelim.
Let's go out and play.,Dışarı çıkıp oynayalım.
Let's go to my office.,Ofisime gidelim.
Let's go to the beach.,Haydi plaja gidelim.
Let's go to the party.,Partiye gidelim.
Let's go to your room.,Senin odana gidelim.
Let's have Tom decide.,Tom'a karar verdirelim.
Let's have a go at it.,Onu bir deneyelim.
Let's have lunch here.,Burada öğle yemeği yiyelim.
Let's help each other.,Birbirimize yardım edelim.
Let's help these guys.,Bu adamlara yardım edelim.
Let's hit the showers.,Duş alalım.
Let's hope this works.,Bunun işe yarayacağını umalım.
Let's just be friends.,Sadece arkadaş olalım.
Let's just go see him.,Onu görmeye gidelim.
Let's just sing songs.,Sadece şarkı söyleyelim.
Let's just take a sec.,Sadece bir saniye alalım.
Let's keep doing this.,Bunu yapmaya devam edelim.
Let's keep it private.,Bunu gizli tutalım.
Let's keep up to date.,Güncel tutalım.
Let's learn from this.,Bundan öğrenelim.
Let's leave her alone.,Onu yalnız bırakalım.
Let's lie on the sand.,Kum üzerinde uzanalım.
Let's listen to music.,Müzik dinleyelim.
Let's make some noise.,Biraz gürültü yapalım.
Let's make this brief.,Bunu kısa yapalım.
Let's make this quick.,Bunu hızlı yapalım.
Let's make this short.,Bunu kısa yapalım.
Let's meet again soon.,Kısa sürede tekrar buluşalım.
Let's meet for a chat.,Bir sohbet için buluşalım.
Let's meet more often.,Daha sık buluşalım.
Let's meet on Tuesday.,Salı günü buluşalım.
Let's never lose hope.,Asla umudumuzu kaybetmeyelim.
Let's not do it again.,Bunu tekrar yapmayalım.
Let's not do that now.,Onu şimdi yapmayalım.
Let's not do the work.,İşi yapmayalım.
Let's not do this now.,Bunu şimdi yapmayalım.
Let's not ease up now.,Şimdi gevşemeyelim.
Let's not forget that.,Onu unutmayalım.
Let's not get excited.,Heyecanlanmayalım.
Let's not go to class.,Sınıfa gitmeyelim.
Let's not play tennis.,Tenis oynamayalım.
Let's not split hairs.,Kılı kırk yarmayalım.
Let's not split hairs.,İnce eleyip sık dokumayalım.
Let's not talk to Tom.,Tom'la konuşmayalım.
Let's not talk to her.,Onunla konuşmayalım.
Let's offer it to Tom.,Bunu Tom'a teklif edelim.
Let's open the window.,Pencereyi açalım.
Let's park over there.,Orada park edelim.
Let's pay Tom a visit.,Tom'u ziyaret edelim.
Let's play a new game.,Yeni bir oyun oynayalım.
Let's play dodge ball.,Yakar top oynayalım.
Let's play some blues.,Biraz blues oynayalım.
Let's play some blues.,Haydi blues çalalım biraz.
Let's play some cards.,Biraz iskambil oynayalım.
Let's play volleyball.,Voleybol oynayalım.
Let's postpone dinner.,Akşam yemeğini erteleyelim.
Let's reconsider that.,Bunu tekrar düşünelim.
Let's review Lesson 5.,5. dersi tekrarlayalım.
Let's see Tom do that.,Tom'un onu yaptığını görelim.
Let's see how it ends.,Bunun nasıl bittiğini bir görelim.
Let's see how it goes.,Nası gittiğine bir bakalım.
Let's see if it works.,Bunun işe yarayıp yaramadığını görelim.
Let's see some action.,Biraz hareket görelim.
Let's see what we get.,Aldığımızı görelim.
Let's see you do that.,Onu yaptığını görelim.
Let's see your wallet.,Cüzdanını görelim.
Let's settle accounts.,Hesaplaşalım.
Let's share the money.,Parayı paylaşalım.
Let's sing some songs.,Bazı şarkılar söyleyelim.
Let's sit in the back.,Arkada oturalım.
Let's speak in French.,Fransızca konuşalım.
Let's start the party.,Haydi partiyi başlatalım.
Let's start with beer.,Bira ile başlayalım.
Let's start with that.,Onunla başlayalım.
Let's start with this.,Bununla başlayalım.
Let's stay in tonight.,Bu gece evde kalalım.
Let's stop doing that.,Onu yapmayı durduralım.
Let's stop doing this.,Bunu yapmayı bırakalım.
Let's stop for coffee.,Kahve için duralım.
Let's swim over there.,Orada yüzelim.
Let's take a breather.,Hadi bir mola verelim.
Let's take the subway.,Metroya binelim.
Let's talk about food.,Yiyecek hakkında konuşalım.
Let's talk about love.,Aşk hakkında konuşalım.
Let's talk about that.,Onun hakkında konuşalım.
Let's talk about this.,Bunun hakkında konuşalım.
Let's talk about work.,İş hakkında konuşalım.
Let's talk man to man.,Erkek erkeğe konuşalım.
Let's throw this away.,Bunu atalım.
Let's travel together.,Birlikte seyahat edelim.
Let's try another one.,Başka birini deneyelim.
Let's try calling Tom.,Hadi Tom'u aramayı deneyelim.
Let's try it this way.,Onu bu şekilde deneyelim.
Let's turn off the TV.,TV'yi kapatalım.
Life hasn't been easy.,Hayat kolay değildi.
Life in jail is tough.,Hapisteki hayat zor.
Life is different now.,Yaşam şimdi farklı.
Life is one big party.,Hayat büyük bir partidir.
Life is unpredictable.,Hayat öngörülemez.
Life isn't always fun.,Hayat her zaman eğlenceli değildir.
Life still isn't easy.,Hayat hâlâ kolay değil.
"Like father, like son.",Tıpkı babasına benziyor.
"Like father, like son.",Elma ağacın dibine düşer.
"Like father, like son.",Babasının oğlu.
Listen to your father.,Babanı dinle.
Listen to your mother.,Anneni dinle.
Listen very carefully.,Çok dikkatli dinleyin.
Lock up your passport.,Pasaportunu kilit altında sakla.
Logging is prohibited.,Ağaç kesme yasaklanmıştır.
Look at that building.,Şu binaya bakın.
Look at that mountain.,O dağa bakın.
Look at the next page.,Bir sonraki sayfaya bakın.
Look at the price tag.,Fiyat etiketine bak.
Look at these numbers.,Bu numaralara bak.
Look how happy Tom is.,Tom'un ne kadar mutlu olduğuna bak.
Look out for yourself.,Kendine dikkat et.
Look what we've found.,Ne bulduğumuza bak!
Look what you've done.,Ne yaptığına bak.
"Look, I can't do this.","Bak, bunu yapamam."
"Look, I'm really busy.","Bak, gerçekten meşgulüm."
"Look, it's my problem.",Anlasana. Bu benim sorunum.
Losing isn't much fun.,Kaybetmek çok eğlenceli değildir.
Loud music bothers me.,Yüksek sesli müzik beni rahatsız ediyor.
Love is for teenagers.,"Aşk, gençler içindir."
Make up your own mind.,Kendi kararınızı verin.
Make yourself at home.,Kendi evinizde gibi davranın.
Make yourself at home.,Kendi evinizdeymiş gibi davranın.
Make yourself at home.,Evindeymişsin gibi davran.
Many of us are hungry.,Çoğumuz aç.
Many of us were tired.,Birçoğumuz yorgunduk.
Many people are upset.,Birçok kişi üzgün.
Many people shop here.,Burada birçok insan alışveriş yapar.
Mark the right answer.,Doğru cevabı işaretleyin.
Marriage is a lottery.,Evlilik bir piyangodur.
Mary broke up with me.,Mary benden ayrıldı.
Mary could be a model.,Mary bir model olabilirdi.
Mary doesn't eat meat.,Mary et yemez.
Mary doesn't like Tom.,Mary Tom'dan hoşlanmıyor.
Mary has a dirty mind.,Mary kirli bir zihine sahip.
Mary has her problems.,Mary'nin kendi sorunları var.
Mary has many friends.,Mary'nin çok arkadaşı var.
Mary ironed her skirt.,Mary eteğini ütüledi.
Mary is Tom's ex-wife.,Mary'nin eski-karısıdır.
Mary is a brave woman.,Mary cesur bir kadındır.
Mary is a cheerleader.,Mary bir amigo.
Mary is a gold digger.,Mary zengin koca avcısıdır.
Mary is a good mother.,Mary iyi bir annedir.
Mary is a grandmother.,Mary bir büyükannedir.
Mary is a hairdresser.,Mary bir kuafördür.
Mary is a hula dancer.,Mary bir hula dansçısı.
Mary is a lovely girl.,Mary güzel bir kız.
Mary is a materialist.,Mary bir materyalisttir.
Mary is a pretty girl.,Mary güzel bir kız.
Mary is a real beauty.,Mary gerçek bir güzelliktir.
Mary is a tough woman.,Mary zor bir kadındır.
Mary is a trophy wife.,Mary bir kupa karısı.
Mary is a trophy wife.,Mary genç ve güzel bir kadın.
Mary is afraid of men.,Mary erkeklerden korkar.
Mary is an oncologist.,Mary bir onkologtur.
Mary is baking a cake.,Mary kek pişiriyor.
Mary is my girlfriend.,Mary benim kız arkadaşım.
Mary is my stepsister.,Mary benim üvey kız kardeşimdir.
Mary is not my sister.,Mary benim kız kardeşim değil.
Mary is really pretty.,Mary gerçekten güzel.
Mary isn't Tom's wife.,Mary Tom'un eşi değil.
Mary left her husband.,Mary kocasını terk etti.
Mary let Tom kiss her.,Mary Tom'un kendisini öpmesine izin verdi.
Mary looked beautiful.,Mary güzel görünüyordu.
Mary looked ravishing.,Mary büyüleyici görünüyordu.
Mary lost her handbag.,Mary el çantasını kaybetti.
Mary was cruel to Tom.,Mary Tom'a karşı zalimdi.
Mary wore a red dress.,Mary kırmızı bir elbise giydi.
May I ask who you are?,Senin kim olduğunu sorabilir miyim?
May I ask you a favor?,Sizden bir iyilik isteyebilir miyim?
May I borrow this pen?,Bu kalemi ödünç alabilir miyim?
May I borrow your car?,Arabanızı ödünç alabilir miyim?
May I borrow your pen?,Ben senin kalemini ödünç alabilir?
May I borrow your pen?,Dolma kalemini ödünç alabilir miyim?
May I do it right now?,Onu hemen yapabilir miyim?
May I eat that orange?,Bu portakalı yiyebilir miyim?
May I eat this orange?,Bu portakalı yiyebilir miyim?
May I escort you home?,Eve kadar size eşlik edebilir miyim?
May I go to the river?,Ben nehire gidebilir miyim?
May I have a road map?,Bir yol haritası alabilir miyim?
May I have some water?,Biraz su alabilir miyim?
May I have this dance?,Bu dansı alabilir miyim?
May I kiss Mary today?,Bugün Mary'yi öpebilir miyim?
May I leave a message?,Ben bir mesaj bırakabilir miyim?
May I lie on the sofa?,Kanepeye uzanabilir miyim?
May I open the window?,Pencereyi açabilir miyim?
May I shake your hand?,Tokalaşabilir miyiz?
May I show you around?,Sana etrafı göstereyim mi?
May I sit next to Tom?,Tom’un yanı başında oturabilir miyim?
May I sit next to you?,Senin yanına oturabilir miyim?
May I sit next to you?,Senin yanında oturabilir miyim?
May I sit on your lap?,Senin kucağına oturabilir miyim?
May I speak in French?,Fransızca konuşabilir miyim?
May I take your order?,Siparişinizi alabilir miyim?
May I talk to you now?,Seninle şimdi konuşabilir miyim?
May I turn off the TV?,Televizyonu kapatabilir miyim?
May I use this pencil?,Bu kalemi kullanabilir miyim?
May I use your pencil?,Ben senin kalemini kullanabilir miyim?
May I use your toilet?,Ben tuvaletinizi kullanabilir miyim?
May I use your toilet?,Tuvaletinizi kullanabilir miyim?
May comes after April.,Nisan ayından sonra mayıs gelir.
May we speak with you?,Seninle konuşabilir miyiz?
Maybe I have it wrong.,Belki de yanlış anladım.
Maybe I need a lawyer.,Belki bir avukata ihtiyacım var.
Maybe I threw it away.,Belki onu ben attım.
Maybe I'll buy a bike.,Belki bir bisiklet alacağım.
Maybe I'm just a fool.,Belki sadece bir aptalım.
Maybe Tom can do that.,Belki Tom onu yapabilir.
Maybe Tom can help me.,Belki Tom bana yardım edebilir.
Maybe Tom can join us.,Belki Tom bize katılabilir.
Maybe Tom can save us.,Belki Tom bizi kurtarabilir.
Maybe Tom kissed Mary.,Belki Tom Mary'yi öptü.
Maybe Tom was injured.,Tom belki yaralandı.
Maybe Tom was nervous.,Belki Tom sinirliydi.
Maybe Tom was unlucky.,Belki Tom şanssızdı.
Maybe Tom wasn't busy.,Belki Tom meşgul değildi.
Maybe it can be fixed.,Bu belki tamir edilebilir.
Maybe now is the time.,Belki zamanı gelmiştir.
Maybe some other time.,Belki başka bir zaman.
Maybe that would work.,Belki de işe yarar.
Maybe they're friends.,Belki onlar arkadaşlar.
Maybe this would help.,Belki bu yardımcı olurdu.
Maybe we can fix this.,Belki bunu onarabilirz.
Maybe we can help Tom.,Belki Tom'a yardım edebiliriz.
Maybe we can help you.,Belki sana yardım edebiliriz.
Maybe we should fight.,Belki dövüşmeliyiz.
Maybe we should start.,Belki başlamalıyız.
Maybe we'll get lucky.,Belki şansımız yaver gider.
Maybe you can help me.,Belki bana yardımcı olabilirsin.
Maybe you can help us.,Belki bize yardım edebilirsin.
Maybe you should quit.,Belki de işi bırakmalısın.
Meeting girls is hard.,Kızlarla tanışmak zordur.
Meetings are going on.,Toplantılar devam ediyor.
Men like lovely women.,Erkekler hoş kadınları sever.
Might I ask your name?,Adınızı sorabilir miyim?
