input_text,target_text
What are you feeling?,Ne hissediyorsun?
What are you getting?,Ne alıyorsun?
What are you good at?,Sen nede iyisin?
What are you holding?,Ne tutuyorsun?
What are you reading?,Ne okuyorsunuz?
What are you selling?,Ne satıyorsunuz?
What are you washing?,Ne yıkıyorsun?
What are you wearing?,Ne giyiyorsun?
What are you writing?,Ne yazıyorsun?
What are your duties?,Görevlerin nelerdir?
What are your orders?,Emirleriniz nedir?
What are your wishes?,İstekleriniz nedir?
What brings you here?,Seni buraya getiren nedir?
What brings you here?,Seni buraya hangi rüzgar attı?
What can I do better?,Neyi daha iyi yapabilirim?
What can be improved?,Ne geliştirilebilir?
What can you give me?,Bana ne verebilirsin?
What can you give us?,Bize ne verebilirsin?
What can you tell me?,Bana ne söyleyebilirsin?
What can you tell us?,Bize ne söyleyebilirsin?
What car did he take?,O hangi arabayı aldı?
What caused the fire?,Yangına ne sebep oldu?
What color are those?,Onlar ne renk?
What color were they?,Onar ne renkti?
What could be easier?,Ne daha kolay olabilir?
What could that mean?,Bu ne anlama gelebilir?
What day is it again?,Yine günlerden ne?
What day is the fair?,Fuar hangi gün?
What did Bell invent?,Bell ne icat etti?
What did Galileo see?,Galileo ne gördü?
What did I say wrong?,Neyi yanlış söyledim?
What did I trip over?,Neye takılıp tökezledim.
What did Tom ask you?,Tom sana ne sordu?
What did Tom call me?,Tom bana ne dedi?
What did Tom do here?,Tom burada ne yaptı?
What did Tom do next?,Tom daha sonra ne yaptı?
What did Tom do then?,Tom sonra ne yaptı?
What did Tom get you?,Tom sana ne aldı?
What did Tom suggest?,Tom ne önerdi?
What did he do today?,O bugün ne yaptı?
What did he tell you?,O sana ne söyledi?
What did it all mean?,Bütün bu ne anlama geliyordu?
What did the boy say?,Çocuk ne dedi?
What did they expect?,Onlar ne bekliyordu?
What did we do wrong?,Biz neyi yanlış yaptık?
What did you ask Tom?,Tom'a ne sordun?
What did you both do?,Siz ikiniz ne yaptınız?
What did you call me?,Bana ne dedin?
What did you do next?,Daha sonra ne yaptın?
What did you do then?,O zaman ne yaptın?
What did you get Tom?,Tom'a ne aldın?
What did you give me?,Bana ne verdin?
What did you give up?,Neyden vazgeçtin?
What did you guys do?,Ne yaptınız?
What did you just do?,Az önce ne yaptın?
What did you turn up?,Ne zaman geldin?
What do I have to do?,Ne yapmam gerekiyor?
What do I have to do?,Ne yapmak zorundayım?
What do I need to do?,Ne yapmam gerekiyor?
What do they deal in?,Onlar ne ticareti yapıyorlar?
What do they do here?,Onlar burada ne yapıyorlar?
What do we have here?,Burada neyimiz var?
What do we want here?,Burada ne istiyoruz?
What do you do there?,Sen orada ne yapıyorsun?
What do you feel now?,Şimdi ne hissediyorsunuz?
What do you feel now?,Şimdi ne hissediyorsun?
What do you men want?,Siz erkekler ne istiyorsunuz?
What do you remember?,Ne hatırlıyorsun?
What do you see here?,Burada ne görüyorsun?
What do you want now?,Şimdi ne istiyorsun?
What do you wish for?,Ne istiyorsunuz?
What does Tom do now?,Tom şimdi ne yapıyor?
What does Tom expect?,Tom ne bekliyor?
What does it contain?,O ne içerir.
What does it involve?,"O, ne içeriyor?"
What does that prove?,O neyi kanıtlar?
What does this prove?,Bu neyi kanıtlar?
What else I can lose?,Başka ne kaybedebilirim?
What else can Tom do?,Tom başka ne yapabilir?
What else can you do?,Başka ne yapabilirsin?
What else could I do?,Başka ne yapabilirim?
What else did Tom do?,Tom başka ne yaptı?
What else did you do?,Başka ne yaptın?
What else do we have?,Başka neyimiz var?
What else do we need?,Başka neye ihtiyacımız var?
What else do you see?,Başka ne görüyorsun?
What else would I do?,Başka ne yapardım?
What exactly is that?,O tam olarak nedir?
What exactly is this?,Bu tam olarak nedir?
What goes on in here?,Burada ne oluyor?
What grade is Tom in?,Tom kaçıncı sınıfta?
What happened to Tom?,Tom'a ne oldu?
What happened to him?,Ona ne oldu?
What happened to you?,Sana ne oldu?
What happens at 2:30?,2.30'da ne olur?
What hat do you like?,Hangi şapkayı seversiniz?
What have they found?,Onlar ne buldu?
What he said is true.,Onun söylediği doğru.
What he says is true.,Onun söylediği doğrudur.
What if I don't pass?,Ya geçmezsem?
What if Tom is alive?,Ya Tom yaşıyorsa?
What if Tom is right?,Tom haklıysa ne olacak?
What if Tom is wrong?,Ya Tom hatalıysa?
What if you're wrong?,Hatalıysan ne olacak?
What is a think tank?,Bir beyin takımı nedir?
What is bullfighting?,Boğa güreşi nedir?
What is he aiming at?,O neyi hedefliyor?
What is he doing now?,O şimdi ne yapıyor?
What is he up to now?,"O, şimdi ne iş yapıyor?"
What is his business?,Onun işi nedir?
What is that made of?,O neyden yapılmış?
What is the bad news?,Kötü haber nedir?
What is this made of?,Bu neyden yapılmıştır?
What is today's date?,Bugünün tarihi nedir?
What is two plus two?,İki artı iki kaç yapar?
What is your address?,Adresiniz nedir?
What is your address?,Adresin ne?
What is your mission?,Görevin nedir?
What is your problem?,Sorunun nedir?
What is your problem?,Probleminiz nedir?
What keeps you going?,Gitmeni ne sağlıyor?
What made Tom so mad?,Tom'u o kadar ne üzdü.
What made her so sad?,Onu ne kadar o kadar üzdü?
What makes it unique?,Onu benzersiz yapan nedir?
What makes you happy?,Seni mutlu kılan nedir?
What makes you smile?,Seni ne gülümsetir?
What more can Tom do?,Tom daha fazla ne yapabilir?
What more can you do?,Daha ne yapabilirsin?
What more will I get?,Daha ne alacağım?
What must be must be.,Olması gereken şey olmalı.
What must you do now?,Şimdi ne yapmalısın?
What page are you on?,Hangi sayfadasın?
What really happened?,Gerçekten ne oldu?
What really is wrong?,Ne gerçekten yanlış?
What scares you most?,Seni en çok ne korkutur?
What shall I do next?,Gelecek sefer ne yapayım?
What should I do now?,Şimdi ne yapmalıyım?
What time did Tom go?,Tom ne zaman gitti?
What time is sunrise?,Gün doğumu ne zaman?
What was Boston like?,Boston nasıldı?
What was I afraid of?,Ben neyden korkuyorum?
What was Tom driving?,Tom ne sürüyordu?
What was Tom singing?,Tom hangi şarkıyı söylüyordu?
What was Tom wearing?,Tom ne giyiyordu?
What was Tom's crime?,Tom'un suçu neydi?
What was Tom's reply?,Tom'un cevabı neydi?
What was in the oven?,Fırındaki neydi?
What was it Tom said?,Tom'un söylediği neydi?
What was so valuable?,Ne böylesine değerliydi?
What was the message?,Mesaj neydi?
What was the outcome?,Sonuç neydi?
What was the problem?,Sorun neydi?
What was the purpose?,Amaç neydi?
What was your intent?,Niyetin neydi?
What was your motive?,Senin güdün neydi?
What was your motive?,Seni motive eden neydi?
What we need is help.,İhtiyacımız olan şey yardımdır.
What went wrong here?,Burada ne yanlış gitti?
What were they after?,Onlar neyin peşindeydi?
What were they doing?,Onlar ne yapıyorlardı.
What were you eating?,Ne yiyordun?
What were you saying?,Ne diyordun?
What will I tell Tom?,Tom'a ne söyleyeceğim?
What will dessert be?,Tatlı ne olacak?
What will that prove?,Bu neyi ispat edecek?
What will you do now?,Şimdi ne yapacaksın?
What would Tom think?,Tom ne düşünürdü?
What you say is true.,Söylediğin doğru.
What'll happen to me?,Bana ne olacak?
What'll happen to us?,Bize ne olacak?
What'll you be doing?,Ne yapıyor olacaksın?
What'll you do first?,Önce ne yapacaksın?
What'll you do there?,Orada ne yapacaksın?
What'll you give Tom?,Tom'a ne vereceksin?
What'll you tell Tom?,Tom'a ne söyleyeceksin?
What're we up to now?,Şimdi ne yapıyoruz?
What're you counting?,Ne sayıyorsun?
What're you doing up?,Ne yapıyorsun?
What're you drinking?,Ne içiyorsun?
What're you planning?,Ne planlıyorsun?
What're you planning?,Ne planlıyorsunuz?
What're you watching?,Ne izliyorsunuz?
What's Tom afraid of?,Tom neyden korkuyor?
What's Tom doing now?,Tom şimdi ne yapıyor
What's Tom look like?,Tom neye benziyor?
What's Tom scared of?,Tom neyden korkuyor.
What's Tom up to now?,Tom şimdi ne iş çeviriyor?
What's Tom's address?,Tom'un adresi nedir?
What's Tom's concern?,Tom'un endişesi nedir?
What's Tom's opinion?,Tom'un fikri nedir?
What's Tom's problem?,Tom'un sorunu nedir?
What's all the hurry?,Bütün bu acele ne?
What's been going on?,Ne oluyor?
What's bothering Tom?,Tom'u ne rahatsız ediyor?
What's bothering you?,Seni ne rahatsız ediyor?
What's bothering you?,Ne canını sıkıyor?
What's currently hot?,Şu anda ne sıcak?
What's for breakfast?,Kahvaltıda ne var?
What's going on here?,Burada neler oluyor?
"What's going on, Tom?","Neler oluyor, Tom?"
What's happening now?,Şimdi ne oluyor?
What's his real name?,Onun gerçek adı nedir?
What's in it for you?,Senin çıkarın ne olacak?
What's in the basket?,Sepetin içinde ne var?
What's in the bottle?,Şişenin içindeki nedir?
What's in the bucket?,Kovada ne var?
What's in the closet?,Dolapta ne var?
What's in the coffee?,Kahvenin içinde ne var?
What's in the fridge?,Buzdolabında ne var?
What's in the garage?,Garajda ne var?
What's in this drink?,Bu içecekte ne var?
What's it smell like?,O nasıl kokuyor?
What's it sound like?,O nasıl görünüyor?
What's mine is yours.,Benim olan senindir.
What's my assignment?,Görevim nedir?
What's my punishment?,Benim cezam nedir?
What's not necessary?,Ne gerekli değil?
What's on the agenda?,Gündemde ne var?
What's on your plate?,Tabağındaki nedir?
What's our next move?,Bir sonraki hamlemiz nedir?
What's our situation?,Durumumuz nedir?
What's that building?,O bina ne?
What's the commotion?,Karışıklık nedir?
What's the daily fee?,Günlük ücret nedir?
What's the deal here?,Buradaki anlaşma nedir?
What's the diagnosis?,Teşhis nedir?
What's the emergency?,Acil durum nedir?
What's the good news?,İyi haber nedir?
What's the next step?,Sonraki adım ne?
What's the next stop?,Bir sonraki durak nedir?
What's the objection?,İtiraz nedir?
"What's the plan, Tom?","Plan ne, Tom?"
What's the prognosis?,Prognoz nedir?
What's the situation?,Durum nedir?
"What's the time, Tom?","Saat kaç, Tom?"
What's their problem?,Onların sorunu nedir?
What's their purpose?,Onların amacı nedir?
What's this line for?,Bu hat ne için?
What's this line for?,Bu sıra ne için?
What's this medicine?,Bu ilaç nedir?
What's this used for?,Bu ne için kullanılır?
What's to understand?,Anlamak için ne var?
What's troubling you?,Seni ne rahatsız ediyor?
What's wrong with it?,Onun nesi var?
What's wrong with me?,Benim neyim var?
What's your analysis?,Senin analizin nedir?
What's your decision?,Kararın nedir?
What's your job here?,Buradaki işin nedir?
What's your location?,Konumunuz nedir?
What's your nickname?,Senin lakabın ne?
What's your nickname?,Lakabın ne?
What's your nickname?,Lakabınız ne?
What's your password?,Şifreniz nedir?
What's your password?,Parolanız nedir?
What's your position?,Senin makamın nedir?
What's your proposal?,Öneriniz nedir?
What's your question?,Senin sorun nedir?
What's your response?,Cevabın nedir?
What's your solution?,Çözümün nedir?
What's your strategy?,Senin stratejin nedir?
What's your username?,Senin kullanıcı adın ne?
What's your zip code?,Posta kodun nedir?
What've we just done?,Az önce ne yaptık?
What've you prepared?,Ne hazırladın?
Whatever shall we do?,Ne yapalım?
When are they coming?,Onlar ne zaman geliyorlar?
When are you leaving?,Ne zaman ayrılıyorsunuz?
When can I come over?,Ne zaman uğrayabilirim.
When can I swim here?,Ne zaman burada yüzebilirim?
When can I visit you?,Seni ne zaman ziyaret edebilirim?
When can you do that?,Bunu ne zaman yapabilirsin?
When could I do that?,Onu ne zaman yapabilirim?
When did Tom do that?,Tom onu ne zaman yaptı?
When did Tom wake up?,Tom ne zaman uyandı?
When did he fall ill?,"O, ne zaman hastalandı?"
When did he get back?,Ne zaman geri döndü?
When did that happen?,Bu ne zaman oldu?
When did the war end?,Savaş ne zaman sona erdi?
When did this happen?,Bu ne zaman oldu?
When did you ask Tom?,Tom'a ne zaman sordun?
When did you come in?,Ne zaman eve geldin?
When did you do that?,Onu ne zaman yaptın?
When did you do this?,Bunu ne zaman yaptın?
When did you give up?,Ne zaman vazgeçtin?
When did you go home?,Eve ne zaman gittin?
When did you see Tom?,Tom'u ne zaman gördün?
When did you see her?,Onu ne zaman gördün?
When did you see him?,Onu ne zaman gördünüz ?
When did you tell me?,Bana ne zaman söyledin?
When do they need me?,Ne zaman bana ihtiyaçları var?
When do you pay rent?,Kirayı ne zaman ödüyorsun?
When does Tom arrive?,Tom ne zaman gelir?
When is Tom arriving?,Tom ne zaman geliyor?
When is Tom due back?,Tom ne zaman dönecek?
When is good for you?,Senin için ne zaman iyi?
When was Tom injured?,Tom ne zaman yaralandı?
When was Tom's trial?,Tom'un testi ne zamandı?
When was it finished?,Ne zaman sona erdi?
When will I get paid?,Bana ne zaman ödenecek?
When will Tom arrive?,Tom ne zaman gelecek?
When will he be back?,"O, ne zaman dönecek?"
When will he be busy?,O ne zaman meşgul olacak?
When will he go home?,Ne zaman eve gidecek?
When will that occur?,O ne zaman olacak?
When will we go back?,Ne zaman geri gideceğiz?
When will we go home?,Eve ne zaman gideceğiz?
When will you arrive?,Ne zaman geleceksin?
When will you go out?,Ne zaman dışarı çıkacaksın?
When will you return?,Ne zaman geri döneceksin?
When will you return?,Ne zaman döneceksin?
When's dinner served?,Yemek ne zaman servis edilir?
When's dinner served?,Yemek ne zaman servis ediliyor?
When's your bed time?,Ne zaman yatıyorsun?
When's your birthday?,Doğum günün ne zaman?
Where are Tom's keys?,Tom'un anahtarları nerede?
Where are my clothes?,Elbiselerim nerede?
Where are my glasses?,Gözlüğüm nerede?
Where are my glasses?,Gözlüklerim nerede?
Where are my parents?,Ebeveynlerim nerede?
Where are my watches?,Saatlerim nerede?
Where are the apples?,Elmalar nerede?
Where are the dishes?,Tabaklar nerede?
Where are the dishes?,Bulaşıklar nerede?
Where are the guards?,Korumalar nerede?
Where are the horses?,Atlar nerede?
Where are the knives?,Bıçaklar nerede?
Where are the meters?,Parkmetreler nerede?
Where are the others?,Diğerleri nerede?
Where are the photos?,Fotoğraflar nerede?
Where are the plates?,Tabaklar nerede?
Where are the police?,Polisler nerede?
Where are they going?,Onlar nereye gidiyorlar?
Where are we exactly?,Tam olarak neredeyiz?
Where are we heading?,Nereye gidiyoruz?
Where are we meeting?,Biz nerede buluşuyoruz?
Where are we meeting?,Nerede buluşuyoruz?
Where are we staying?,Nerede kalıyoruz?
Where are you headed?,Nereye gidiyorsun?
Where are you hiding?,Nerede saklanıyorsun?
Where are you living?,Nerede yaşıyorsun?
Where are you living?,Nerede yaşıyorsunuz?
Where are you off to?,Nereye gidiyorsun?
Where are you posted?,Nereye postalıyorsun?
Where are your shoes?,Senin ayakkabıların nerede?
Where can I buy a CD?,Nerede bir CD alabilirim?
Where can I buy silk?,Nerede ipek alabilirim?
Where can I find Tom?,Tom'u nerede bulabilirim?
Where can I find him?,Onu nerede bulabilirim?
Where can I find you?,Seni nerede bulabilirim?
Where can I meet Tom?,Tom ile nerede buluşabilirim?
Where can I meet Tom?,Nerede Tom'la buluşabilirim?
Where can I meet you?,Seninle nerede görüşebilirim.
Where can I take you?,Seni nereye götürebilirim?
Where can we do that?,Onu nerede yapabiliriz?
Where did I go wrong?,Ben nerede yanlış yaptım?
Where did Tom buy it?,Tom bunu nereden aldı?
Where did you buy it?,Bunu nereden satın aldın?
Where did you get it?,Bunu nereden aldınız?
Where did you put it?,Onu nereye koydun?
Where did you see it?,Onu nerede gördün?
Where do I find that?,Bunu nerede bulurum?
Where do we register?,Nerede kayıt yaptırıyoruz?
Where do you do that?,Onu nerede yapıyorsun?
Where do you see him?,Sen onu nerede görüyorsun?
Where do you want it?,Onu nerede istiyorsun?
Where do you want me?,Beni nerede istiyorsun?
Where does Tom study?,Tom nerede okuyor?
Where exactly are we?,Biz tam olarak neredeyiz.
Where exactly is Tom?,Tam olarak Tom nerede?
Where is Retiro park?,Retiro Parkı nerede?
Where is Tom's house?,Tom'un evi nerede?
Where is he standing?,O nerede duruyor?
Where is her picture?,Onun resmi nerede?
Where is my chainsaw?,Motorlu testerem nerede?
Where is my chainsaw?,Elektrikli testerem nerede?
Where is my umbrella?,Şemsiyem nerede?
Where is the blanket?,Battaniye nerede?
Where is the concert?,Konser nerede?
Where is the embassy?,Elçilik nerede?
Where is the giraffe?,Zürafa nerededir?
Where is the laundry?,Çamaşırhane nerede?
Where is the library?,Kütüphane nerede?
Where is the mailbox?,Posta kutusu nerede?
Where is the mistake?,Hata nerede?
Where is the problem?,Sorun nerede?
Where is the station?,İstasyon nerede?
Where is your father?,Baban nerede?
Where is your friend?,Senin arkadaşın nerede?
Where is your school?,Okulun nerede?
Where is your sister?,Kız kardeşin nerede?
Where shall we begin?,Nerede başlayalım?
Where should I start?,Nereden başlamalıyım?
Where should we hide?,Nerede saklanmalıyım?
Where should we meet?,Nerede buluşmalıyız?
Where should we park?,Nereye park etmeliyiz?
Where was Tom hiding?,Tom nereye saklanıyordu?
Where was Tom killed?,Tom nerede öldürüldü?
Where were they born?,Onlar nerede doğdu?
Where were they sent?,Onlar nereye gönderildi?
Where were you going?,Nereye gidiyordun?
Where were you today?,Bugün neredeydin?
Where will they live?,Onlar nerede yaşayacak.
Where will you visit?,Nereyi ziyaret edeceksin?
Where's Mary's purse?,Mary'nin çantası nerede?
Where's Tom sleeping?,Tom nerede uyuyor?
Where's Tom's father?,Tom'un babası nerede?
Where's Tom's mother?,Tom'un annesi nerede?
Where's Tom's office?,Tom'un ofisi nerede?
Where's Tom's ticket?,Tom'un bileti nerede?
Where's all my stuff?,Bütün eşyam nerede?
Where's my boomerang?,Bumerangım nerede?
Where's my breakfast?,Sabah kahvaltım nerede?
Where's my briefcase?,Evrak çantam nerede?
Where's the bathroom?,Tuvalet nerede?
Where's the bus stop?,Otobüs durağı nerede?
Where's the director?,Yönetmen nerede?
Where's the director?,Yönetici nerede?
Where's the entrance?,Giriş nerededir?
Where's the hospital?,Hastane nerede?
Where's the lavatory?,Tuvalet nerede?
Where's the mail box?,Posta kutusu nerede?
Where's the new girl?,Yeni kız nerede?
Where's the original?,Orijinal nerede?
Where's the pharmacy?,Eczane nerede?
Where's the restroom?,Tuvalet nerede?
Where's the washroom?,Tuvalet nerede?
Where's your baggage?,Bagajın nerede?
Where's your bedroom?,Yatak odan nerede?
Where's your brother?,Erkek kardeşin nerede?
Where's your captain?,Kaptanınız nerede?
Where's your head at?,Kafan nerede?
Where's your luggage?,Bagajın nerede?
Where's your uniform?,Üniforman nerede?
Where's your whistle?,Düdüğün nerede?
Which book is better?,Hangi kitap daha iyidir?
Which did you choose?,Hangisini seçtin?
Which diet is better?,Hangi diyet daha iyi?
Which factory was it?,O hangi fabrikaydı?
Which floor is it on?,O hangi katta?
Which house is yours?,Hangi ev sizindir?
Which is more common?,Hangisi daha yaygın?
Which is your guitar?,Hangisi senin gitarın?
Which is your target?,Hedefin hangisi?
Which is your target?,Hedefin nedir?
Which of you will go?,Hanginiz gidecek?
Which one do we burn?,Hangisini yakarız?
Which one is cheaper?,Ucuz olanı hangisi?
Which one is correct?,Hangisi doğru?
Which one will it be?,Hangisi olacak?
Which should I bring?,Hangisini getirmeliyim?
Which way did Tom go?,Tom hangi yöne gitti?
Which way will we go?,Hangi yoldan gideceğiz?
Which would you like?,Hangisini istersiniz?
Which would you take?,Hangisini alırsın?
Who am I speaking to?,Ben kimle konuşuyorum?
Who am I to complain?,Ben kimim ki şikayet edeceğim?
Who are the bad guys?,Kötü adamlar kim?
Who are their heroes?,Onların kahramanları kim?
Who are these people?,Bu insanlar kimdir?
Who are these rebels?,Bu isyancılar kim?
Who are they exactly?,Onlar tam olarak kim?
Who are they sending?,Onlar kimi gönderiyor?
Who are those people?,Şu kişiler kim?
Who are you angry at?,Kime kızgınsın?
Who are you avoiding?,Kimden sakınıyorsun?
Who are you emailing?,Kime e-posta gönderiyorsun?
Who are you here for?,Kim için buradasın?
Who are you to judge?,Kimi yargılayacaksın?
Who are your enemies?,Senin düşmanların kim?
Who are your friends?,Senin dostların kim?
Who are your parents?,Senin ebeveynlerin kim?
Who ate all the pies?,Bütün pastayı kim yedi?
Who bought this food?,Bu yemeği kim aldı?
Who broke the bottle?,Şiseyi kim kırdı?
Who broke the window?,Pencereyi kim kırdı?
Who broke this chair?,Bu sandalyeyi kim kırdı?
Who brought Tom here?,Tom'u buraya kim getirdi?
Who brought the beer?,Kim bira getirdi?
Who brought the cake?,Pastayı kim getirdi?
Who brought you here?,Seni buraya kim getirdi?
Who built this place?,Bu yeri kim inşa etti?
Who can I sell it to?,Bunu kime satabilirim?
Who can do this work?,Bu işi kim yapabilir?
Who cares about that?,O kimin umurunda?
Who coaches the team?,Takımı kim eğitiyor?
Who deleted the file?,Dosyayı kim sildi?
Who did Pizarro kill?,Pizarro kimi öldürdü?
Who did Tom eat with?,Tom kiminle yemek yedi?
Who did Tom vote for?,Tom kime oy verdi?
Who did that for you?,Onu senin için kim yaptı?
Who didn't know that?,Onu kim bilmiyordu?
Who do you know here?,Burada kimi tanıyorsun?
Who do you live with?,Kiminle yaşıyorsunuz?
Who do you live with?,Kim ile yaşıyorsun?
Who do you stay with?,Kimle kalıyorsun?
Who does he work for?,"O, kim için çalışır?"
Who doesn't love Tom?,Tom'u kim sevmiyor?
Who doesn't think so?,Kim öyle düşünmüyor?
Who drove here today?,Bugün buraya kim gitti?
Who else do you miss?,Başka kimi özlüyorsun?
Who else is in there?,Orada başka kim var?
Who else is with you?,Başka kim sizinle birlikte?
Who else was in here?,Başka kim buradaydı?
Who else was present?,Başka kim mevcuttu?
Who gave the command?,Emri kim verdi?
Who gave them to you?,Onları sana kim verdi?
Who gave this to Tom?,Bunu Tom'a kim verdi?
Who gave this to you?,Bunu sana kim verdi?
Who hit the home run?,Tur vuruşunu kim yaptı?
Who invented glasses?,Gözlüğü kim icat etti?
Who invented karaoke?,Karaokeyi kim icat etti?
Who invited you guys?,Sizi kim davet etti?
Who invited you here?,Seni buraya kim davet etti?
Who is he talking to?,O kimle konuşuyor?
Who is that stranger?,O yabancı kim?
Who is the architect?,Mimar kim?
Who is the boss here?,Burada patron kim?
Who is the secretary?,Sekreter kim?
Who is the treasurer?,Sayman kim?
Who knew Tom painted?,Tom'un boyadığını kim biliyordu?
Who let the dogs out?,Köpekleri kim dışarıya bıraktı?
Who made Tom do that?,Kim onu Tom'a yaptırdı?
Who made Tom do that?,Onu Tom'a kim yaptırdı?
Who made these rules?,Bu kuralları kim yaptı?
Who needs commentary?,Kimin yoruma ihtiyacı var?
Who needs to do that?,Onu kim yapmalı?
Who on earth are you?,Sen de kimsin?
Who on earth is that?,Allah aşkına o kimdir?
Who pays your salary?,Maaşını kim ödüyor?
Who planted the tree?,Ağacı kim dikti?
Who put you up to it?,Sana onu kim önerdi?
Who really knows why?,Gerçekten kim sebebini biliyor?
Who recommended that?,Bunu kim önerdi?
Who runs things here?,İşleri burada kim çevirir?
Who said I had a gun?,Bir silahım olduğunu kim söyledi?
Who said I was wrong?,Hatalı olduğumu kim söyledi?
Who said that to you?,Onu sana kim söyledi?
Who said this to you?,Bunu sana kim söyledi?
Who sent the flowers?,Çiçekleri kim gönderdi?
Who sent this letter?,Bu mektubu kim gönderdi?
Who should I believe?,Kime inanmalıyım?
Who should I contact?,Kiminle iletişime geçmeliyim?
Who should I talk to?,Kimle konuşmalıyım?
Who started all this?,Bunun hepsini kim başlattı?
Who started the fire?,Yangını kim başlattı?
Who stole the apples?,Elmaları kim çaldı?
Who taught you music?,Sana kim müzik öğretti?
Who threw the bottle?,Şişeyi kim fırlattı?
Who told you my name?,Sana adımı kim söyledi?
Who took care of you?,Sana kim baktı?
Who took the picture?,Resmi kim aldı?
Who took the picture?,Resmi kim çekti?
Who understands this?,Bunu kim anlıyor?
Who unplugged the TV?,Televizyonun fişini kim çekti?
Who wants me to know?,Kim benim tanımamı ister?
Who wants more bacon?,Kim daha fazla pastırma istiyor?
Who wants to eat now?,Kim şimdi yemek yemek istiyor?
Who wants to go next?,Daha sonra kim gitmek istiyor?
Who was on the phone?,Telefondaki kimdi?
Who was sitting here?,Burada kim oturuyordu?
Who were you calling?,Kimi arıyordun?
Who were you texting?,Kime mesaj atıyordun?
Who will outwit whom?,Kim kimi yenecek?
Who will replace Tom?,Kim Tom'un yerini alacak?
Who will you believe?,Kime inanacaksın?
Who will you go with?,Kiminle gideceksin?
Who won the election?,Seçimi kim kazandı?
Who would believe me?,Bana kim inanır?
Who wrote the letter?,Mektubu kim yazdı?
Who wrote this story?,Bu hikayeyi kim yazdı?
Who'll pay the bills?,Faturaları kim ödeyecek?
Who's Tom girlfriend?,Tom'un kız arkadaşı kim?
Who's Tom looking at?,Tom kime bakıyor?
Who's Tom talking to?,Tom kimle konuşuyor?
Who's being punished?,Kim cezalandırılıyor?
Who's coming to help?,Kim yardım etmeye geliyor?
Who's coming with me?,Kim benimle gelecek?
Who's coming with me?,Kim beninle geliyor?
Who's coming with us?,Kim bizimle geliyor?
Who's doing that now?,Onu artık kim yapıyor?
Who's going to do it?,Kim onu yapacak?
Who's going to drive?,Kim sürecek?
Who's in charge here?,Burada kim sorumlu?
Who's in first place?,İlk sırada kim var?
Who's in the kitchen?,Mutfaktaki kim?
Who's protecting Tom?,Tom'u kim koruyor?
Who's ready for more?,Daha fazlası için kim hazır?
Who's ready for that?,Onun için kim hazır?
Who's ready to dance?,Kim dans etmeye hazır?
Who's ready to order?,Ismarlamak için kim hazır?
Who's that gentleman?,O beyefendi kim?
Who's the little guy?,Küçük adam kim?
Who's there with you?,Seninle birlikte oradaki kim?
Whose camera is this?,Bu kimin kamerasıdır?
Whose cats are these?,Bunlar kimin kedileri?
Whose decision is it?,Bu kimin kararı?
Whose fault was that?,O kimin hatasıydı?
Whose friend are you?,Kimin arkadaşısın?
Whose friend are you?,Kimin arkadaşısınız?
Whose guitar is this?,Bu kimin gitarı?
Whose jacket is this?,Bu kimin ceketi?
Whose jacket is this?,Bu ceket kimin?
Whose letter is this?,Bu kimin mektubu?
Whose office is this?,Bu kimin ofisi?
Whose pencil is this?,Bu kimin kalemi?
Whose pens are these?,Bunlar kimin kalemleri?
Whose side is Tom on?,Tom kimin tarafında?
Why am I still alive?,Neden hâlâ hayattayım.
Why are leaves green?,Yapraklar neden yeşildir?
Why are they leaving?,Neden onlar gidiyor?
Why are they smiling?,Neden gülüyorlar?
Why are we different?,Biz neden farklıyız?
Why are we even here?,Neden biz bile buradayız?
Why are we suffering?,Neden acı çekiyoruz?
Why are you all here?,Niçin hepiniz buradasınız?
Why are you barefoot?,Neden yalınayaksın?
Why are you bleeding?,Neden kanıyorsun?
Why are you doing it?,Neden bunu yapıyorsun?
Why are you doing it?,Neden onu yapıyorsun?
Why are you frowning?,Neden kaşlarını çatıyorsun?
Why are you grinning?,Neden sırıtıyorsun?
Why are you here now?,Neden şimdi buradasın?
Why are you here now?,Neden şimdi buradasınız?
Why are you home now?,Neden şimdi evdesin?
Why are you laughing?,Niçin gülüyorsunuz?
Why are you laughing?,Neden kahkaha atıyorsun?
Why are you offended?,Neden kırgınsın?
Why are you out here?,Neden buradasın?
Why are you shouting?,Neden bağırıyorsun?
Why are you sleeping?,Neden uyuyorsun?
Why are you sneezing?,Niçin hapşırıyorsun?
Why are you so angry?,Neden bu kadar öfkelisin?
Why are you so awful?,Niçin o kadar korkunçsun?
Why are you so happy?,Niçin bu kadar mutlusun?
Why are you so jumpy?,Neden bu kadar gerginsin?
Why are you so jumpy?,Neden bu kadar ürkeksin?
Why are you so quiet?,Neden çok sessizsin?
Why are you so smart?,Neden bu kadar zekisin?
Why are you so tired?,Neden o kadar yorgunsun?
Why are you so upset?,Neden bu kadar üzgünsün?
Why are you standing?,Neden ayakta duruyorsun?
Why are you stopping?,Neden duruyorsun?
Why are you studying?,Niçin okuyorsun?
Why are you sweating?,Neden terliyorsun?
Why aren't they back?,Neden geri dönmüyorlar?
Why aren't they dead?,Neden onlar ölmedi?
Why aren't they here?,Onlar neden burada değiller?
Why aren't you going?,Neden gitmiyorsun?
Why aren't you ready?,Neden hazır değilsin?
